CALENDAR_DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY(mins),SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME(mins),DISTANCE(mi),SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,IATA_CODE,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
27,Sunday,AA,1630,N3JBAA,DFW,BWI,2024-10-02 18:40:00,,,2024-10-02 17:03:00,,,1217,2024-10-02 22:33:00,,,0,1,B,,,,,,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
27,Sunday,AA,1206,N565AA,DFW,MSP,2024-10-02 18:40:00,,,2024-10-02 14:04:00,,,852,2024-10-02 21:04:00,,,0,1,B,,,,,,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
27,Sunday,AA,2588,N3AEAA,SFO,DFW,2024-10-02 18:40:00,,,2024-10-02 21:01:00,,,1464,2024-10-02 01:01:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,1503,N204WN,SNA,LAS,2024-10-02 18:45:00,,,2024-10-02 06:00:00,,,226,2024-10-02 19:45:00,,,0,1,A,,,,,,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
27,Sunday,AA,168,N4YEAA,RDU,DFW,2024-10-02 18:48:00,,,2024-10-02 19:07:00,,,1061,2024-10-02 21:05:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1323,N4YLAA,ORD,STL,2024-10-02 18:49:00,,,2024-10-02 07:09:00,,,258,2024-10-02 20:08:00,,,0,1,B,,,,,,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.74769,-90.35999
27,Sunday,AA,2208,N485AA,CLE,DFW,2024-10-02 18:49:00,,,2024-10-02 19:05:00,,,1021,2024-10-02 21:04:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1467,N006AA,DFW,EGE,2024-10-02 18:49:00,,,2024-10-02 14:04:00,,,721,2024-10-02 20:13:00,,,0,1,B,,,,,,EGE,Eagle County Regional Airport,Eagle,CO,USA,39.64257,-106.9177
27,Sunday,WN,206,N7832A,LBB,AUS,2024-10-02 18:50:00,,,2024-10-02 06:05:00,,,341,2024-10-02 19:55:00,,,0,1,B,,,,,,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
27,Sunday,AA,1304,N3GXAA,MIA,SJU,2024-10-02 18:50:00,,,2024-10-02 15:05:00,,,1045,2024-10-02 22:25:00,,,0,1,A,,,,,,SJU,Luis Muñoz Marín International Airport,San Juan,PR,USA,18.43942,-66.00183
27,Sunday,AA,1309,N475AA,DFW,FAT,2024-10-02 18:50:00,,,2024-10-02 21:08:00,,,1313,2024-10-02 20:28:00,,,0,1,B,,,,,,FAT,Fresno Yosemite International Airport,Fresno,CA,USA,36.77619,-119.71814
27,Sunday,AA,1542,N3GTAA,DFW,DEN,2024-10-02 18:50:00,,,2024-10-02 12:08:00,,,641,2024-10-02 19:58:00,,,0,1,B,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
27,Sunday,AA,2283,N5DFAA,DFW,SAN,2024-10-02 18:50:00,,,2024-10-02 18:09:00,,,1171,2024-10-02 19:59:00,,,0,1,B,,,,,,SAN,San Diego International Airport (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
27,Sunday,AA,2502,N3AYAA,DFW,SNA,2024-10-02 18:50:00,,,2024-10-02 20:00:00,,,1205,2024-10-02 20:10:00,,,0,1,B,,,,,,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
27,Sunday,AA,2426,N570AA,DFW,TUL,2024-10-02 18:50:00,,,2024-10-02 06:08:00,,,237,2024-10-02 19:58:00,,,0,1,B,,,,,,TUL,Tulsa International Airport,Tulsa,OK,USA,36.19837,-95.88824
27,Sunday,AA,128,N426AA,DFW,IAD,2024-10-02 18:55:00,,,2024-10-02 16:06:00,,,1172,2024-10-02 22:41:00,,,0,1,B,,,,,,IAD,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
27,Sunday,AA,1221,N872AA,AUS,DFW,2024-10-02 18:55:00,,,2024-10-02 06:05:00,,,190,2024-10-02 20:00:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,2441,N4YTAA,DFW,OKC,2024-10-02 18:55:00,,,2024-10-02 06:02:00,,,175,2024-10-02 19:57:00,,,0,1,B,,,,,,OKC,Will Rogers World Airport,Oklahoma City,OK,USA,35.39309,-97.60073
27,Sunday,AA,2113,,DFW,CLT,2024-10-02 18:55:00,,,2024-10-02 15:00:00,,,936,2024-10-02 22:25:00,,,0,1,B,,,,,,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313
27,Sunday,WN,895,N391SW,MCI,PHX,2024-10-02 19:00:00,2024-10-02 02:02:00,322.0,2024-10-02 17:05:00,,,1044,2024-10-02 20:55:00,,,0,1,A,,,,,,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
27,Sunday,AA,140,N4YRAA,DFW,SJC,2024-10-02 19:00:00,,,2024-10-02 23:01:00,,,1438,2024-10-02 20:51:00,,,0,1,B,,,,,,SJC,Norman Y. Mineta San José International Airport,San Jose,CA,USA,37.36186,-121.92901
27,Sunday,AA,2330,N567AA,DFW,ORD,2024-10-02 19:00:00,,,2024-10-02 14:09:00,,,802,2024-10-02 21:29:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
27,Sunday,AA,2259,N547AA,BNA,DFW,2024-10-02 19:03:00,,,2024-10-02 12:07:00,,,631,2024-10-02 21:10:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1004,N4WMAA,DFW,SLC,2024-10-02 19:10:00,,,2024-10-02 17:01:00,,,989,2024-10-02 21:01:00,,,0,1,B,,,,,,SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
27,Sunday,AA,1229,N373AA,DFW,MIA,2024-10-02 19:10:00,,,2024-10-02 16:00:00,,,1121,2024-10-02 22:50:00,,,0,1,A,,,,,,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
27,Sunday,AA,2236,N4WJAA,OMA,DFW,2024-10-02 19:12:00,,,2024-10-02 11:06:00,,,583,2024-10-02 21:08:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,2360,N3HRAA,TPA,DFW,2024-10-02 19:16:00,,,2024-10-02 16:09:00,,,929,2024-10-02 21:05:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,386,N438AA,JAX,DFW,2024-10-02 19:17:00,,,2024-10-02 17:03:00,,,918,2024-10-02 21:10:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,495,N418WN,AMA,DAL,2024-10-02 19:20:00,,,2024-10-02 06:05:00,,,323,2024-10-02 20:25:00,,,0,1,B,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
27,Sunday,AA,155,N3GBAA,TUS,DFW,2024-10-02 19:20:00,,,2024-10-02 13:03:00,,,813,2024-10-02 22:33:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1176,N3GGAA,DFW,LGA,2024-10-02 19:20:00,,,2024-10-02 19:01:00,,,1389,2024-10-02 23:31:00,,,0,1,B,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
27,Sunday,AA,2459,N863AA,LAX,DFW,2024-10-02 19:25:00,,,2024-10-02 17:05:00,,,1235,2024-10-02 02:00:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1382,N4XKAA,IND,DFW,2024-10-02 19:29:00,,,2024-10-02 15:00:00,,,761,2024-10-02 20:59:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,278,N716SW,LAS,LBB,2024-10-02 19:30:00,,,2024-10-02 11:05:00,,,775,2024-10-02 23:25:00,,,0,1,B,,,,,,LBB,Lubbock Preston Smith International Airport,Lubbock,TX,USA,33.66364,-101.82278
27,Sunday,WN,274,N938WN,DAL,AMA,2024-10-02 19:30:00,,,2024-10-02 07:00:00,,,323,2024-10-02 20:40:00,,,0,1,B,,,,,,AMA,Rick Husband Amarillo International Airport,Amarillo,TX,USA,35.21937,-101.70593
27,Sunday,AA,81,N4XSAA,DFW,TUS,2024-10-02 19:30:00,,,2024-10-02 14:03:00,,,813,2024-10-02 20:53:00,,,0,1,B,,,,,,TUS,Tucson International Airport,Tucson,AZ,USA,32.11608,-110.94103
27,Sunday,AA,2620,N3GDAA,SNA,DFW,2024-10-02 19:30:00,,,2024-10-02 17:06:00,,,1205,2024-10-02 02:06:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1144,N3GLAA,LGA,DFW,2024-10-02 19:40:00,,,2024-10-02 02:53:00,,,1389,2024-10-02 22:53:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,1913,N521SW,OKC,HOU,2024-10-02 19:45:00,,,2024-10-02 08:05:00,,,419,2024-10-02 21:10:00,,,0,1,B,,,,,,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
27,Sunday,AA,379,N4XCAA,MKE,DFW,2024-10-02 19:45:00,,,2024-10-02 16:04:00,,,853,2024-10-02 22:29:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,2801,N736SA,MAF,HOU,2024-10-02 19:50:00,,,2024-10-02 08:00:00,,,441,2024-10-02 21:10:00,,,0,1,B,,,,,,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
27,Sunday,AA,369,N3EJAA,DFW,MCO,2024-10-02 19:50:00,,,2024-10-02 14:08:00,,,985,2024-10-02 23:18:00,,,0,1,B,,,,,,MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603
27,Sunday,AA,2216,N003AA,IAH,PHX,2024-10-02 19:55:00,,,2024-10-02 17:07:00,,,1009,2024-10-02 21:52:00,,,0,1,B,,,,,,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
27,Sunday,AA,2482,N4YNAA,AUS,DFW,2024-10-02 19:57:00,,,2024-10-02 07:03:00,,,190,2024-10-02 21:10:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1464,N4YBAA,DFW,TUL,2024-10-02 19:59:00,,,2024-10-02 06:03:00,,,237,2024-10-02 21:02:00,,,0,1,B,,,,,,TUL,Tulsa International Airport,Tulsa,OK,USA,36.19837,-95.88824
27,Sunday,WN,58,N684WN,HOU,DAL,2024-10-02 20:00:00,,,2024-10-02 06:00:00,,,239,2024-10-02 21:00:00,,,0,1,B,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
27,Sunday,AA,1565,N494AA,DEN,DFW,2024-10-02 20:00:00,,,2024-10-02 11:08:00,,,641,2024-10-02 22:58:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1468,N4XDAA,ABQ,DFW,2024-10-02 20:03:00,,,2024-10-02 10:05:00,,,569,2024-10-02 22:48:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,1314,N957WN,DAL,DTW,2024-10-02 20:05:00,,,2024-10-02 15:05:00,,,981,2024-10-02 23:40:00,,,0,1,A,,,,,,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
27,Sunday,AA,1075,N3KMAA,DFW,ELP,2024-10-02 20:05:00,,,2024-10-02 10:07:00,,,551,2024-10-02 20:52:00,,,0,1,B,,,,,,ELP,El Paso International Airport,El Paso,TX,USA,31.80667,-106.37781
27,Sunday,AA,1271,N590AA,DFW,RIC,2024-10-02 20:05:00,,,2024-10-02 16:02:00,,,1158,2024-10-02 23:47:00,,,0,1,B,,,,,,RIC,Richmond International Airport,Richmond,VA,USA,37.50517,-77.31967
27,Sunday,AA,2257,N3MJAA,ORD,SNA,2024-10-02 20:05:00,,,,,,1726,2024-10-02 22:34:00,,,0,1,B,,,,,,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
27,Sunday,WN,1227,N520SW,HOU,MAF,2024-10-02 20:10:00,,,2024-10-02 08:05:00,,,441,2024-10-02 21:35:00,,,0,1,B,,,,,,MAF,Midland International Airport,Midland,TX,USA,31.94253,-102.20191
27,Sunday,AA,1384,N3BFAA,DFW,FLL,2024-10-02 20:10:00,,,2024-10-02 16:04:00,,,1119,2024-10-02 23:54:00,,,0,1,B,,,,,,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
27,Sunday,AA,1638,N3ABAA,CLT,JFK,2024-10-02 20:10:00,,,2024-10-02 10:09:00,,,541,2024-10-02 21:59:00,,,0,1,B,,,,,,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
27,Sunday,AA,1582,N548AA,DFW,CLE,2024-10-02 20:10:00,,,2024-10-02 15:06:00,,,1021,2024-10-02 23:46:00,,,0,1,B,,,,,,CLE,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494
27,Sunday,AA,57,N3DUAA,MIA,DEN,2024-10-02 20:14:00,,,,,,1709,2024-10-02 22:45:00,,,0,1,A,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
27,Sunday,AA,1010,N477AA,DFW,STL,2024-10-02 20:14:00,,,2024-10-02 10:02:00,,,550,2024-10-02 21:56:00,,,0,1,B,,,,,,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.74769,-90.35999
27,Sunday,WN,3015,N226WN,SNA,DEN,2024-10-02 20:15:00,,,2024-10-02 13:05:00,,,846,2024-10-02 23:30:00,,,0,1,A,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
27,Sunday,AA,1234,N4WLAA,DFW,MKE,2024-10-02 20:15:00,,,2024-10-02 14:02:00,,,853,2024-10-02 22:37:00,,,0,1,B,,,,,,MKE,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658
27,Sunday,AA,2180,N483AA,DFW,CMH,2024-10-02 20:15:00,,,2024-10-02 14:05:00,,,926,2024-10-02 23:40:00,,,0,1,B,,,,,,CMH,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188
27,Sunday,AA,2386,N479AA,DFW,MSY,2024-10-02 20:15:00,,,2024-10-02 08:08:00,,,447,2024-10-02 21:43:00,,,0,1,B,,,,,,MSY,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
27,Sunday,AA,2264,N3LAAA,DFW,PHL,2024-10-02 20:15:00,,,2024-10-02 19:00:00,,,1303,2024-10-02 02:05:00,,,0,1,B,,,,,,PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
27,Sunday,AA,2418,N496AA,DFW,JAX,2024-10-02 20:15:00,,,2024-10-02 14:00:00,,,918,2024-10-02 23:35:00,,,0,1,B,,,,,,JAX,Jacksonville International Airport,Jacksonville,FL,USA,30.49406,-81.68786
27,Sunday,AA,751,,DFW,PHX,2024-10-02 20:15:00,,,2024-10-02 16:02:00,,,868,2024-10-02 21:57:00,,,0,1,A,,,,,,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
27,Sunday,WN,2929,N282WN,PHX,OKC,2024-10-02 20:20:00,,,2024-10-02 12:00:00,,,833,2024-10-02 23:20:00,,,0,1,B,,,,,,OKC,Will Rogers World Airport,Oklahoma City,OK,USA,35.39309,-97.60073
27,Sunday,WN,1557,N461WN,BWI,MHT,2024-10-02 20:20:00,,,2024-10-02 08:00:00,,,377,2024-10-02 21:40:00,,,0,1,A,,,,,,MHT,Manchester-Boston Regional Airport,Manchester,NH,USA,42.93452,-71.43706
27,Sunday,AA,1142,N202AA,DFW,ORD,2024-10-02 20:20:00,,,2024-10-02 15:00:00,,,802,2024-10-02 22:50:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
27,Sunday,AA,1247,N3JXAA,ORD,LAX,2024-10-02 20:20:00,,,,,,1744,2024-10-02 22:57:00,,,0,1,A,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
27,Sunday,AA,1451,N3CEAA,DFW,EWR,2024-10-02 20:20:00,,,2024-10-02 19:06:00,,,1372,2024-10-02 03:06:00,,,0,1,B,,,,,,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
27,Sunday,AA,1628,N3DLAA,ORD,RNO,2024-10-02 20:20:00,,,,,,1671,2024-10-02 22:43:00,,,0,1,A,,,,,,RNO,Reno/Tahoe International Airport,Reno,NV,USA,39.49858,-119.76806
27,Sunday,AA,2501,N3JPAA,DFW,BNA,2024-10-02 20:20:00,,,2024-10-02 10:08:00,,,631,2024-10-02 22:08:00,,,0,1,B,,,,,,BNA,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
27,Sunday,AA,1216,N466AA,ORD,TUS,2024-10-02 20:25:00,,,2024-10-02 23:04:00,,,1437,2024-10-02 23:19:00,,,0,1,B,,,,,,TUS,Tucson International Airport,Tucson,AZ,USA,32.11608,-110.94103
27,Sunday,AA,1268,N4YUAA,DFW,SAT,2024-10-02 20:25:00,,,2024-10-02 07:04:00,,,247,2024-10-02 21:39:00,,,0,1,B,,,,,,SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
27,Sunday,AA,2185,N4YRAA,ORD,MSP,2024-10-02 20:25:00,,,2024-10-02 09:00:00,,,334,2024-10-02 21:55:00,,,0,1,B,,,,,,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
27,Sunday,AA,2276,N4XRAA,DFW,IND,2024-10-02 20:25:00,,,2024-10-02 12:07:00,,,761,2024-10-02 23:32:00,,,0,1,B,,,,,,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
27,Sunday,AA,2211,N3MVAA,DFW,SNA,2024-10-02 20:30:00,,,2024-10-02 19:09:00,,,1205,2024-10-02 21:49:00,,,0,1,B,,,,,,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
27,Sunday,AA,2576,N3GPAA,DFW,DEN,2024-10-02 20:30:00,,,2024-10-02 12:07:00,,,641,2024-10-02 21:37:00,,,0,1,B,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
27,Sunday,AA,239,N3BBAA,DFW,MSP,2024-10-02 20:35:00,,,2024-10-02 14:03:00,,,852,2024-10-02 22:58:00,,,0,1,B,,,,,,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
27,Sunday,AA,944,N3AKAA,ORD,DFW,2024-10-02 20:40:00,,,2024-10-02 16:00:00,,,802,2024-10-02 23:20:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1440,N481AA,DFW,AUS,2024-10-02 20:40:00,,,2024-10-02 06:02:00,,,190,2024-10-02 21:42:00,,,0,1,B,,,,,,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
27,Sunday,AA,2353,N001AA,ORD,DFW,2024-10-02 20:41:00,,,2024-10-02 16:00:00,,,802,2024-10-02 23:21:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,1704,N640SW,LAS,OKC,2024-10-02 20:45:00,,,2024-10-02 14:00:00,,,986,2024-10-02 10:05:00,,,0,1,B,,,,,,OKC,Will Rogers World Airport,Oklahoma City,OK,USA,35.39309,-97.60073
27,Sunday,WN,285,N473WN,MDW,MCI,2024-10-02 20:45:00,,,2024-10-02 09:00:00,,,405,2024-10-02 22:15:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
27,Sunday,WN,437,N232WN,DEN,SAT,2024-10-02 20:50:00,,,2024-10-02 12:05:00,,,794,2024-10-02 23:55:00,,,0,1,A,,,,,,SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
27,Sunday,AA,165,N877AA,DFW,LAS,2024-10-02 20:55:00,,,2024-10-02 17:09:00,,,1055,2024-10-02 21:54:00,,,0,1,B,,,,,,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
27,Sunday,AA,2212,N4XWAA,STL,DFW,2024-10-02 20:55:00,,,2024-10-02 11:09:00,,,550,2024-10-02 22:54:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,2615,N3APAA,MCI,DFW,2024-10-02 20:55:00,,,2024-10-02 10:07:00,,,460,2024-10-02 22:42:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,1329,N225WN,MCI,LAS,2024-10-02 21:00:00,,,2024-10-02 19:00:00,,,1139,2024-10-02 22:10:00,,,0,1,A,,,,,,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
27,Sunday,WN,1142,N7749B,DEN,MCI,2024-10-02 21:05:00,,,2024-10-02 09:00:00,,,533,2024-10-02 23:35:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
27,Sunday,AA,1340,N4XBAA,MFE,DFW,2024-10-02 21:10:00,,,2024-10-02 09:09:00,,,469,2024-10-02 22:49:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,3049,N917WN,SNA,SFO,2024-10-02 21:25:00,,,2024-10-02 08:00:00,,,372,2024-10-02 22:45:00,,,0,1,A,,,,,,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484
27,Sunday,AA,1178,N3ETAA,DFW,ATL,2024-10-02 21:25:00,,,2024-10-02 12:02:00,,,731,2024-10-02 02:07:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
27,Sunday,AA,26,N3CYAA,DFW,SNA,2024-10-02 21:30:00,,,2024-10-02 19:04:00,,,1205,2024-10-02 22:44:00,,,0,1,B,,,,,,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
27,Sunday,AA,2194,N570AA,TUL,DFW,2024-10-02 21:30:00,,,2024-10-02 07:08:00,,,237,2024-10-02 22:48:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,2589,N514AA,SAT,DFW,2024-10-02 21:33:00,,,2024-10-02 07:03:00,,,247,2024-10-02 22:46:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,58,N684WN,DAL,LBB,2024-10-02 21:35:00,,,2024-10-02 06:05:00,,,293,2024-10-02 22:40:00,,,0,1,B,,,,,,LBB,Lubbock Preston Smith International Airport,Lubbock,TX,USA,33.66364,-101.82278
27,Sunday,AA,2190,N3EHAA,ORD,PHX,2024-10-02 21:37:00,,,2024-10-02 23:08:00,,,1440,2024-10-02 03:05:00,,,0,1,A,,,,,,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
27,Sunday,WN,4450,N480WN,PHX,SMF,2024-10-02 21:40:00,,,2024-10-02 12:00:00,,,647,2024-10-02 22:40:00,,,0,1,A,,,,,,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59077
27,Sunday,WN,1251,N624SW,BWI,MCI,2024-10-02 21:40:00,,,2024-10-02 17:05:00,,,967,2024-10-02 23:35:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
27,Sunday,WN,1661,N231WN,DEN,OKC,2024-10-02 21:40:00,,,2024-10-02 08:05:00,,,495,,,,0,1,B,,,,,,OKC,Will Rogers World Airport,Oklahoma City,OK,USA,35.39309,-97.60073
27,Sunday,WN,879,N448WN,SAN,PHX,2024-10-02 21:40:00,,,2024-10-02 07:00:00,,,304,2024-10-02 23:50:00,,,0,1,A,,,,,,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
27,Sunday,AA,1087,N4YTAA,OKC,DFW,2024-10-02 21:40:00,,,2024-10-02 06:06:00,,,175,2024-10-02 22:46:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,AA,1328,N3ECAA,MIA,EWR,2024-10-02 21:44:00,,,2024-10-02 18:02:00,,,1085,2024-10-02 04:06:00,,,0,1,B,,,,,,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
27,Sunday,WN,1316,N620SW,DAL,MAF,2024-10-02 21:45:00,,,2024-10-02 07:00:00,,,319,2024-10-02 22:55:00,,,0,1,B,,,,,,MAF,Midland International Airport,Midland,TX,USA,31.94253,-102.20191
27,Sunday,AA,82,N3JSAA,DCA,DFW,2024-10-02 21:46:00,,,2024-10-02 21:08:00,,,1192,2024-10-02 02:04:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
27,Sunday,WN,2801,N736SA,HOU,OKC,2024-10-02 21:50:00,,,2024-10-02 08:00:00,,,419,2024-10-02 23:10:00,,,0,1,B,,,,,,OKC,Will Rogers World Airport,Oklahoma City,OK,USA,35.39309,-97.60073
27,Sunday,AA,2210,N4XTAA,DFW,SAT,2024-10-02 21:50:00,,,2024-10-02 07:01:00,,,247,2024-10-02 23:01:00,,,0,1,B,,,,,,SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
